_id,key,value
0945315236,isbn13,9780945315230
0945315236,msrp,6.95
0945315236,isbn,0945315236
0945315236,isbn10,0945315236
0945320531,edition,2 Revised
0945320531,dimensions,"Height: 9 Inches, Length: 6.25 Inches, Weight: 0.9 Pounds, Width: 0.75 Inches"
0945320531,isbn13,9780945320531
0945320531,msrp,44
0945320531,isbn,0945320531
0945320531,isbn10,0945320531
0945397186,edition,1st
0945397186,dimensions,"Height: 0.71 Inches, Length: 7.3 Inches, Weight: 0.55 Pounds, Width: 5.31 Inches"
0945397186,isbn13,9780945397182
0945397186,msrp,16.95
0945397186,isbn,0945397186
0945397186,isbn10,0945397186
0945397348,edition,"First Edition, Second Printing"
0945397348,dimensions,"Height: 7.55 Inches, Length: 5.31 Inches, Weight: 0.73 Pounds, Width: 1 Inches"
0945397348,isbn13,9780945397342
0945397348,msrp,19.95
0945397348,isbn,0945397348
0945397348,isbn10,0945397348
0945703007,edition,Revised
0945703007,dimensions,"Height: 7.5 Inches, Length: 5.5 Inches, Weight: 0.25 Pounds, Width: 0.25 Inches"
0945703007,isbn13,9780945703006
0945703007,msrp,6.95
0945703007,isbn,0945703007
0945703007,isbn10,0945703007
0945774176,edition,1
0945774176,dimensions,"Height: 8.2499835 Inches, Length: 5.499989 Inches, Weight: 0.661386786 Pounds, Width: 0.66999866 Inches"
0945774176,isbn13,9780945774174
0945774176,msrp,10.95
0945774176,isbn,0945774176
0945774176,isbn10,0945774176
0952463806,dimensions,"Height: 9.75 Inches, Length: 7.5 Inches, Weight: 1.69976404002 Pounds, Width: 0.75 Inches"
0952463806,isbn13,9780952463801
0952463806,msrp,12.5
0952463806,isbn,0952463806
0952463806,isbn10,0952463806
0960394621,edition,1st
0960394621,dimensions,"Height: 11 Inches, Length: 8.5 Inches, Width: 1.25 Inches"
0960394621,isbn13,9780960394623
0960394621,msrp,24.95
0960394621,isbn,0960394621
0960394621,isbn10,0960394621
0960715207,edition,Fifth Printing
0960715207,dimensions,"Height: 9.5 Inches, Length: 7 Inches, Width: 1.5 Inches"
0960715207,isbn13,9780960715206
0960715207,msrp,0.19
0960715207,isbn,0960715207
0960715207,isbn10,0960715207
0961374411,dimensions,"Height: 11.25 Inches, Length: 10.5 Inches, Weight: 2.85 Pounds, Width: 0.75 Inches"
0961374411,isbn13,9780961374419
0961374411,msrp,26.95
0961374411,isbn,0961374411
0961374411,isbn10,0961374411
0962054348,edition,Reprint
0962054348,dimensions,"Height: 11 Inches, Length: 8.5 Inches, Weight: 1.45 Pounds, Width: 0.5 Inches"
0962054348,isbn13,9780962054341
0962054348,msrp,22.9
0962054348,isbn,0962054348
0962054348,isbn10,0962054348
0962262196,dimensions,"Height: 9 Inches, Length: 6 Inches, Width: 0.5 Inches"
0962262196,isbn13,9780962262197
0962262196,msrp,17.95
0962262196,isbn,0962262196
0962262196,isbn10,0962262196
0962410225,edition,4th
0962410225,dimensions,"Height: 7.5 Inches, Length: 7 Inches, Weight: 1.15 Pounds, Width: 1 Inches"
0962410225,isbn13,9780962410222
0962410225,msrp,1.99
0962410225,isbn,0962410225
0962410225,isbn10,0962410225
0962474541,edition,First Edition
0962474541,dimensions,Weight: 1.15 Pounds
0962474541,isbn13,9780962474545
0962474541,msrp,11.95
0962474541,isbn,0962474541
0962474541,isbn10,0962474541
0962756261,edition,1st
0962756261,dimensions,"Height: 8 Inches, Length: 5 Inches, Weight: 0.52 Pounds, Width: 0.25 Inches"
0962756261,isbn13,9780962756269
0962756261,msrp,16.95
0962756261,isbn,0962756261
0962756261,isbn10,0962756261
0963339745,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 1.14860838502 Pounds, Width: 0.69 Inches"
0963339745,isbn13,9780963339744
0963339745,msrp,0.00
0963339745,isbn,0963339745
0963339745,isbn10,0963339745
0963498266,edition,1st American ed
0963498266,dimensions,"Height: 0.67 Inches, Length: 11.06 Inches, Weight: 1.5983513995 Pounds, Width: 8.48 Inches"
0963498266,isbn13,9780963498267
0963498266,msrp,5.95
0963498266,isbn,0963498266
0963498266,isbn10,0963498266
0963575279,dimensions,"Height: 9.01573 Inches, Length: 5.98424 Inches, Weight: 0.8267334825 Pounds, Width: 0.5712587 Inches"
0963575279,isbn13,9780963575272
0963575279,msrp,19.95
0963575279,isbn,0963575279
0963575279,isbn10,0963575279
0963596772,edition,1
0963596772,dimensions,"Height: 8 Inches, Length: 6 Inches, Weight: 0.6 Pounds, Width: 0.75 Inches"
0963596772,isbn13,9780963596772
0963596772,msrp,10.54
0963596772,isbn,0963596772
0963596772,isbn10,0963596772
0963641328,edition,1st
0963641328,dimensions,"Height: 6.5 Inches, Length: 8 Inches, Weight: 0.5401325419 Pounds, Width: 0.5 Inches"
0963641328,isbn13,9780963641328
0963641328,msrp,1.99
0963641328,isbn,0963641328
0963641328,isbn10,0963641328
0963994603,edition,Expanded
0963994603,dimensions,"Height: 8.5 Inches, Length: 0.5 Inches, Width: 5 Inches"
0963994603,isbn13,9780963994608
0963994603,msrp,1.99
0963994603,isbn,0963994603
0963994603,isbn10,0963994603
0964007029,edition,Third edition
0964007029,dimensions,"Height: 10.25 Inches, Length: 7.25 Inches, Weight: 0.79 Pounds, Width: 0.75 Inches"
0964007029,isbn13,9780964007024
0964007029,msrp,34.95
0964007029,isbn,0964007029
0964007029,isbn10,0964007029
0964150956,edition,Second Printing
0964150956,dimensions,"Height: 9 Inches, Length: 6 Inches, Width: 1 Inches"
0964150956,isbn13,9780964150959
0964150956,msrp,3.26
0964150956,isbn,0964150956
0964150956,isbn10,0964150956
0964261006,edition,1
0964261006,dimensions,"Height: 8.499983 Inches, Length: 5.499989 Inches, Weight: 0.96 Pounds, Width: 0.8999982 Inches"
0964261006,isbn13,9780964261006
0964261006,msrp,16.95
0964261006,isbn,0964261006
0964261006,isbn10,0964261006
0964374021,dimensions,"Height: 9 Inches, Length: 5.5 Inches, Weight: 0.96 Pounds, Width: 1 Inches"
0964374021,isbn13,9780964374027
0964374021,msrp,12.95
0964374021,isbn,0964374021
0964374021,isbn10,0964374021
0964385503,edition,2nd
0964385503,dimensions,Weight: 0.4 Pounds
0964385503,isbn13,9780964385504
0964385503,msrp,7
0964385503,isbn,0964385503
0964385503,isbn10,0964385503
0964561123,dimensions,"Height: 8 Inches, Length: 5.5 Inches, Weight: 0.35 Pounds, Width: 0.5 Inches"
0964561123,isbn13,9780964561120
0964561123,msrp,1.99
0964561123,isbn,0964561123
0964561123,isbn10,0964561123
0964911353,edition,Rev and Expanded ed.
0964911353,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 1.04278649926 Pounds, Width: 0.78 Inches"
0964911353,isbn13,9780964911352
0964911353,msrp,19.95
0964911353,isbn,0964911353
0964911353,isbn10,0964911353
0964954273,edition,1st
0964954273,dimensions,"Height: 8.75 Inches, Length: 11.5 Inches, Width: 0.75 Inches"
0964954273,isbn13,9780964954274
0964954273,msrp,29.95
0964954273,isbn,0964954273
0964954273,isbn10,0964954273
096506476X,edition,Mystical Classics of the World
096506476X,dimensions,Weight: 0.6 Pounds
096506476X,isbn13,9780965064767
096506476X,msrp,0.00
096506476X,isbn,096506476X
096506476X,isbn10,096506476X
0965172902,edition,Reprint
0965172902,dimensions,"Height: 8.25 Inches, Length: 5.25 Inches, Weight: 0.5 Pounds, Width: 0.5 Inches"
0965172902,isbn13,9780965172905
0965172902,msrp,11.95
0965172902,isbn,0965172902
0965172902,isbn10,0965172902
0965260313,edition,Revised Second Edition
0965260313,dimensions,Weight: 1.5 Pounds
0965260313,isbn13,9780965260312
0965260313,msrp,15.81
0965260313,isbn,0965260313
0965260313,isbn10,0965260313
0965274225,edition,first edition
0965274225,dimensions,Weight: 0.4 Pounds
0965274225,isbn13,9780965274227
0965274225,msrp,112.62
0965274225,isbn,0965274225
0965274225,isbn10,0965274225
0965288919,dimensions,"Height: 11 Inches, Length: 8.5 Inches, Weight: 0.79 Pounds, Width: 0.75 Inches"
0965288919,isbn13,9780965288910
0965288919,msrp,25
0965288919,isbn,0965288919
0965288919,isbn10,0965288919
0965325709,edition,Illustrated
0965325709,dimensions,"Height: 8.81 Inches, Length: 8.83 Inches, Weight: 0.89 Pounds, Width: 0.41 Inches"
0965325709,isbn13,9780965325707
0965325709,msrp,21.95
0965325709,isbn,0965325709
0965325709,isbn10,0965325709
0965703851,edition,Second edition
0965703851,dimensions,"Height: 8.75 Inches, Length: 7 Inches, Width: 1 Inches"
0965703851,isbn13,9780965703857
0965703851,msrp,19.95
0965703851,isbn,0965703851
0965703851,isbn10,0965703851
0965879879,edition,2nd ed.
0965879879,dimensions,"Height: 7.96 Inches, Length: 7.88 Inches, Weight: 0.69 Pounds, Width: 0.28 Inches"
0965879879,isbn13,9780965879873
0965879879,msrp,15.99
0965879879,isbn,0965879879
0965879879,isbn10,0965879879
0965916464,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 0.78 Pounds, Width: 0.6 Inches"
0965916464,isbn13,9780965916462
0965916464,msrp,6.4
0965916464,isbn,0965916464
0965916464,isbn10,0965916464
0966110579,edition,"Fourth Edition, Fourth edition"
0966110579,dimensions,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 1.12876678144 Pounds, Width: 0.93 Inches"
0966110579,isbn13,9780966110579
0966110579,msrp,15.95
0966110579,isbn,0966110579
0966110579,isbn10,0966110579
0966240871,dimensions,"Height: 8.25 Inches, Length: 5.25 Inches, Weight: 1.1 Pounds, Width: 1 Inches"
0966240871,isbn13,9780966240870
0966240871,msrp,12.95
0966240871,isbn,0966240871
0966240871,isbn10,0966240871
0966294513,edition,2
0966294513,dimensions,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 1.65 Pounds, Width: 1.5 Inches"
0966294513,isbn13,9780966294514
0966294513,msrp,3.55
0966294513,isbn,0966294513
0966294513,isbn10,0966294513
0966339711,edition,1st
0966339711,dimensions,"Height: 9 Inches, Length: 6.25 Inches, Weight: 1.2 Pounds, Width: 0.75 Inches"
0966339711,isbn13,9780966339710
0966339711,msrp,21.95
0966339711,isbn,0966339711
0966339711,isbn10,0966339711
0966669126,edition,1st
0966669126,dimensions,"Height: 8.25 Inches, Length: 6.25 Inches, Weight: 0.3 Pounds, Width: 0.25 Inches"
0966669126,isbn13,9780966669121
0966669126,msrp,12.5
0966669126,isbn,0966669126
0966669126,isbn10,0966669126
0967202906,edition,First Edition
0967202906,dimensions,Weight: 0.45 Pounds
0967202906,isbn13,9780967202907
0967202906,msrp,20
0967202906,isbn,0967202906
0967202906,isbn10,0967202906
0967303532,dimensions,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 1.22 Pounds, Width: 1.25 Inches"
0967303532,isbn13,9780967303536
0967303532,msrp,14.95
0967303532,isbn,0967303532
0967303532,isbn10,0967303532
0967303540,dimensions,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.91 Pounds, Width: 1 Inches"
0967303540,isbn13,9780967303543
0967303540,msrp,14.95
0967303540,isbn,0967303540
0967303540,isbn10,0967303540
0967343216,edition,F
0967343216,dimensions,Weight: 2.55 Pounds
0967343216,isbn13,9780967343211
0967343216,msrp,1.99
0967343216,isbn,0967343216
0967343216,isbn10,0967343216
0967453607,dimensions,"Height: 11.5 Inches, Length: 7 Inches, Weight: 2.55 Pounds, Width: 0.75 Inches"
0967453607,isbn13,9780967453606
0967453607,msrp,25
0967453607,isbn,0967453607
0967453607,isbn10,0967453607
0967547725,edition,3rd
0967547725,dimensions,"Height: 8.9 Inches, Length: 6.28 Inches, Weight: 2.35 Pounds, Width: 1.75 Inches"
0967547725,isbn13,9780967547725
0967547725,msrp,1.99
0967547725,isbn,0967547725
0967547725,isbn10,0967547725
0968246907,edition,First English Edition
0968246907,dimensions,Weight: 0.76 Pounds
0968246907,isbn13,9780968246900
0968246907,msrp,0.00
0968246907,isbn,0968246907
0968246907,isbn10,0968246907
0968693202,dimensions,"v, 198 p. ; 23 cm."
0968693202,isbn13,9780968693209
0968693202,msrp,0.00
0968693202,isbn,0968693202
0968693202,isbn10,0968693202
0969712073,edition,1st
0969712073,dimensions,"Height: 7.75 Inches, Length: 0.5 Inches, Width: 5.5 Inches"
0969712073,isbn13,9780969712077
0969712073,msrp,12.95
0969712073,isbn,0969712073
0969712073,isbn10,0969712073
0969797222,edition,1
0969797222,dimensions,"Height: 8.75 Inches, Length: 8 Inches, Width: 1.5 Inches"
0969797222,isbn13,9780969797227
0969797222,msrp,33.95
0969797222,isbn,0969797222
0969797222,isbn10,0969797222
0970367201,edition,1st
0970367201,dimensions,"Height: 6.5 Inches, Length: 5.4 Inches, Weight: 0.5952481074 Pounds, Width: 0.6 Inches"
0970367201,isbn13,9780970367204
0970367201,msrp,14
0970367201,isbn,0970367201
0970367201,isbn10,0970367201
0970519001,edition,1st
0970519001,dimensions,"Height: 8 Inches, Length: 5.5 Inches, Weight: 0.6 Pounds, Width: 0.5 Inches"
0970519001,isbn13,9780970519009
0970519001,msrp,1.99
0970519001,isbn,0970519001
0970519001,isbn10,0970519001
0970622600,dimensions,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.85 Pounds, Width: 1 Inches"
0970622600,isbn13,9780970622600
0970622600,msrp,10.86
0970622600,isbn,0970622600
0970622600,isbn10,0970622600
0970637713,edition,1st
0970637713,dimensions,"Height: 5.98 Inches, Length: 6.98 Inches, Weight: 0.38 Pounds, Width: 0.38 Inches"
0970637713,isbn13,9780970637710
0970637713,msrp,10.95
0970637713,isbn,0970637713
0970637713,isbn10,0970637713
0971468605,edition,First Edition
0971468605,dimensions,"Height: 9.32 Inches, Length: 6.3 Inches, Weight: 1.2 Pounds, Width: 0.85 Inches"
0971468605,isbn13,9780971468603
0971468605,msrp,9.04
0971468605,isbn,0971468605
0971468605,isbn10,0971468605
097163386X,edition,Not Appropriate For Children
097163386X,dimensions,"Height: 7.6 Inches, Length: 5.4 Inches, Weight: 0.48722159902 Pounds, Width: 0.6 Inches"
097163386X,isbn13,9780971633865
097163386X,msrp,9.6
097163386X,isbn,097163386X
097163386X,isbn10,097163386X
0972439501,dimensions,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.57 Pounds, Width: 0.45 Inches"
0972439501,isbn13,9780972439503
0972439501,msrp,14.95
0972439501,isbn,0972439501
0972439501,isbn10,0972439501
1400010896,edition,8
1400010896,dimensions,"Height: 8.99 Inches, Length: 5.01 Inches, Weight: 0.7 Pounds, Width: 0.93 Inches"
1400010896,isbn13,9781400010899
1400010896,msrp,20
1400010896,isbn,1400010896
1400010896,isbn10,1400010896
1400031176,edition,Reprint
1400031176,dimensions,"Height: 8 Inches, Length: 5.14 Inches, Weight: 0.56 Pounds, Width: 0.78 Inches"
1400031176,isbn13,9781400031177
1400031176,msrp,13
1400031176,isbn,1400031176
1400031176,isbn10,1400031176
140003244X,edition,Reprint
140003244X,dimensions,"Height: 8 Inches, Length: 5.2 Inches, Weight: 0.41 Pounds, Width: 0.4 Inches"
140003244X,isbn13,9781400032440
140003244X,msrp,11.54
140003244X,isbn,140003244X
140003244X,isbn10,140003244X
1400032652,edition,Reprint
1400032652,dimensions,"Height: 7.95 Inches, Length: 5.19 Inches, Weight: 0.51 Pounds, Width: 0.64 Inches"
1400032652,isbn13,9781400032655
1400032652,msrp,15.95
1400032652,isbn,1400032652
1400032652,isbn10,1400032652
1400034892,edition,1
1400034892,dimensions,"Height: 8 Inches, Length: 5.2 Inches, Weight: 0.52 Pounds, Width: 0.69 Inches"
1400034892,isbn13,9781400034895
1400034892,msrp,14.95
1400034892,isbn,1400034892
1400034892,isbn10,1400034892
1400041007,edition,1
1400041007,dimensions,"Height: 9.54 Inches, Length: 6.59 Inches, Weight: 1 Pounds, Width: 1.29 Inches"
1400041007,isbn13,9781400041008
1400041007,msrp,25
1400041007,isbn,1400041007
1400041007,isbn10,1400041007
1400041503,edition,1st
1400041503,dimensions,"Height: 9.52 Inches, Length: 6.55 Inches, Weight: 1.75 Pounds, Width: 1.45 Inches"
1400041503,isbn13,9781400041503
1400041503,msrp,24
1400041503,isbn,1400041503
1400041503,isbn10,1400041503
1400046149,dimensions,224 p. : ill. ; 20 cm.
1400046149,isbn13,9781400046140
1400046149,msrp,9.56
1400046149,isbn,1400046149
1400046149,isbn10,1400046149
1400046610,dimensions,"Height: 9.75 Inches, Length: 7 Inches, Weight: 1.1133344231 Pounds, Width: 0.75 Inches"
1400046610,isbn13,9781400046614
1400046610,msrp,25.95
1400046610,isbn,1400046610
1400046610,isbn10,1400046610
1400047862,dimensions,"Height: 8.01 Inches, Length: 5.17 Inches, Weight: 0.6 Pounds, Width: 0.79 Inches"
1400047862,isbn13,9781400047864
1400047862,msrp,14.95
1400047862,isbn,1400047862
1400047862,isbn10,1400047862
1400047943,edition,1
1400047943,dimensions,"Height: 8.64 Inches, Length: 5.81 Inches, Weight: 0.94137385874 Pounds, Width: 1.03 Inches"
1400047943,isbn13,9781400047949
1400047943,msrp,20.45
1400047943,isbn,1400047943
1400047943,isbn10,1400047943
1400048370,edition,1st
1400048370,dimensions,"Height: 7.99 Inches, Length: 5.15 Inches, Weight: 0.55 Pounds, Width: 0.64 Inches"
1400048370,isbn13,9781400048373
1400048370,msrp,14
1400048370,isbn,1400048370
1400048370,isbn10,1400048370
1400049520,edition,1st
1400049520,dimensions,"Height: 7.99 Inches, Length: 5.2 Inches, Weight: 0.72532084198 Pounds, Width: 0.71 Inches"
1400049520,isbn13,9781400049523
1400049520,msrp,16
1400049520,isbn,1400049520
1400049520,isbn10,1400049520
1400060265,edition,1
1400060265,dimensions,"Height: 7.4 Inches, Length: 5.03 Inches, Weight: 0.44974301448 Pounds, Width: 0.59 Inches"
1400060265,isbn13,9781400060269
1400060265,msrp,1.99
1400060265,isbn,1400060265
1400060265,isbn10,1400060265
1400060923,edition,First Edition
1400060923,dimensions,"Height: 9.55 Inches, Length: 6.49 Inches, Weight: 1.1 Pounds, Width: 1.07 Inches"
1400060923,isbn13,9781400060924
1400060923,msrp,0.00
1400060923,isbn,1400060923
1400060923,isbn10,1400060923
1400061296,edition,1
1400061296,dimensions,"Height: 9.53 Inches, Length: 6.44 Inches, Width: 1 Inches"
1400061296,isbn13,9781400061297
1400061296,msrp,24.95
1400061296,isbn,1400061296
1400061296,isbn10,1400061296
1401352014,edition,1st
1401352014,dimensions,"Height: 9.25 Inches, Length: 6.125 Inches, Weight: 1.35 Pounds, Width: 0 Inches"
1401352014,isbn13,9781401352011
1401352014,msrp,25.95
1401352014,isbn,1401352014
1401352014,isbn10,1401352014
1401352138,edition,1st
1401352138,dimensions,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 3 Pounds, Width: 0 Inches"
1401352138,isbn13,9781401352134
1401352138,msrp,23.95
1401352138,isbn,1401352138
1401352138,isbn10,1401352138
140135923X,edition,1
140135923X,dimensions,"Height: 11.75 Inches, Length: 9 Inches, Weight: 2.5 Pounds, Width: 0.75 Inches"
140135923X,isbn13,9781401359232
140135923X,msrp,1.99
140135923X,isbn,140135923X
140135923X,isbn10,140135923X
1402200455,edition,1st
1402200455,dimensions,"Height: 8 Inches, Length: 6 Inches, Weight: 1.15081300764 Pounds, Width: 0.83 Inches"
1402200455,isbn13,9781402200458
1402200455,msrp,21.99
1402200455,isbn,1402200455
1402200455,isbn10,1402200455
1402709668,dimensions,"Height: 11.25 Inches, Length: 8 Inches, Weight: 1.54984970186 Pounds, Width: 0.75 Inches"
1402709668,isbn13,9781402709661
1402709668,msrp,1.99
1402709668,isbn,1402709668
1402709668,isbn10,1402709668
1550023063,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 0.84 Pounds, Width: 0.4 Inches"
1550023063,isbn13,9781550023060
1550023063,msrp,22.99
1550023063,isbn,1550023063
1550023063,isbn10,1550023063
1550221213,edition,CFS 21
1550221213,dimensions,"Height: 9 Inches, Length: 5.75 Inches, Width: 0.5 Inches"
1550221213,isbn13,9781550221213
1550221213,msrp,54.67
1550221213,isbn,1550221213
1550221213,isbn10,1550221213
1550224107,edition,1st Edition
1550224107,dimensions,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.24 Pounds, Width: 0.3 Inches"
1550224107,isbn13,9781550224108
1550224107,msrp,14.95
1550224107,isbn,1550224107
1550224107,isbn10,1550224107
1550370103,edition,Illustrated
1550370103,dimensions,"Height: 3.375 Inches, Length: 3.375 Inches, Weight: 0.03086471668 Pounds, Width: 0.125 Inches"
1550370103,isbn13,9781550370102
1550370103,msrp,1.99
1550370103,isbn,1550370103
1550370103,isbn10,1550370103
1550377310,dimensions,"Height: 7.5 Inches, Length: 5 Inches, Weight: 0.6 Pounds, Width: 0.75 Inches"
1550377310,isbn13,9781550377316
1550377310,msrp,0.00
1550377310,isbn,1550377310
1550377310,isbn10,1550377310
